auction_id_placeholder,auction_guid,product_guid_fk,stream_guid_fk,starting_price,reserve_price,start_time,duration_seconds,end_time,status,winner_user_guid_fk,bid_count,current_price
1,auc-b7959309,prod-5ba9d4a4,strm-b0f99ccd,52.89156808906643,99.39870135979251,2023-10-05,169,2023-11-03,pending,usr-fea421ca,2,52.89156808906643
1,auc-2925feac,prod-c75bbef0,strm-959d0cda,46.390389041134135,389.94229367618584,2023-03-30,4637,2023-08-18,pending,usr-b481aa61,2,46.390389041134135
1,auc-76764e8f,prod-3b27e5eb,strm-70f2bb16,46.57002804855389,178.51357057081205,2023-11-20,6860,2023-12-22,pending,usr-df56e82a,1,46.57002804855389
1,auc-c0eb8f61,prod-8851ad33,strm-62e7c73f,105.47805590885454,428.38178840941424,2023-07-16,5190,2023-10-07,active,usr-22aaa082,4,105.47805590885454
1,auc-cede9205,prod-da8e02e8,strm-094c2697,164.4368573908925,384.29999753314394,2023-07-28,536,2023-08-22,active,usr-de7855dc,5,164.4368573908925
1,auc-b4c590de,prod-c6e923a4,strm-f3621f48,190.71450037762185,459.62100649343944,2023-06-19,5101,2023-08-29,cancelled,usr-97228f9f,3,190.71450037762185
1,auc-74b42b6e,prod-8ed5f6f0,strm-43c18dae,8.568623140784057,139.93971723540807,2023-06-05,3176,2023-12-13,active,usr-28ae7fc8,1,8.568623140784057
1,auc-be0f7adf,prod-96dfc467,strm-7c71fea5,83.96142839610688,431.25408377544863,2023-11-08,2574,2024-01-08,unsold,usr-17a13355,2,83.96142839610688
1,auc-79ffce84,prod-9b48e680,strm-b726249b,104.82003741374763,159.50177739028229,2023-12-12,3707,2023-12-31,active,usr-2605b31d,0,104.82003741374763
1,auc-6ce1663e,prod-308fa7e2,strm-d7f691a1,154.92051714621937,401.1316162631998,2023-09-05,1614,2023-11-10,pending,usr-8b3c0733,5,154.92051714621937
1,auc-52cf7162,prod-4e968da1,strm-c8f70844,157.641178848934,359.1180473053653,2023-12-04,3453,2023-12-17,pending,usr-32ecc7cc,1,157.641178848934
1,auc-7ccb9d42,prod-15e5495f,strm-f926f8cf,63.48920400966317,105.66486313903138,2023-07-06,3574,2023-12-09,pending,usr-1a64f9e8,3,63.48920400966317
1,auc-25049518,prod-06645bfa,strm-9386c0ae,82.99553432947495,382.33226050446626,2023-06-04,1738,2023-09-24,sold,usr-fc3dce2a,3,82.99553432947495
1,auc-66d9d3a7,prod-e753468d,strm-bc40e633,18.68977925004674,463.7630374142076,2023-10-18,2804,2024-01-15,unsold,usr-8bff52ed,4,18.68977925004674
1,auc-81f40115,prod-26e1e79e,strm-04e40c0d,144.11995187034523,461.70840168615564,2023-08-19,442,2023-09-12,pending,usr-25d26aa6,4,144.11995187034523
1,auc-aed1380d,prod-94c2a2fd,strm-0326022c,182.8077198128542,317.9590107748557,2023-03-19,4184,2023-09-28,unsold,usr-9ba8a029,3,182.8077198128542
1,auc-02de45d0,prod-2ddb4fcb,strm-fd531772,116.13629367069605,451.4006214845517,2023-05-29,745,2023-11-06,pending,usr-ad0facb5,3,116.13629367069605
1,auc-15c55bdd,prod-b5806e41,strm-a9897861,177.5996618556352,439.41455459886686,2023-04-19,1128,2023-06-19,pending,usr-1d676ed6,3,177.5996618556352
1,auc-85c247de,prod-ced69a2b,strm-fd531772,93.41925501401579,252.75597801605787,2023-07-17,4759,2023-09-27,active,usr-0d9dd263,3,93.41925501401579
1,auc-0cf32a7c,prod-be16155f,strm-44e30f97,103.39613492191805,437.4348868129922,2023-12-17,356,2023-12-22,sold,usr-61e5cada,5,103.39613492191805
1,auc-e85b427b,prod-43195159,strm-54e71aae,130.2959145708964,168.60152437541458,2023-06-01,2152,2023-07-04,cancelled,usr-d4cc9d61,2,130.2959145708964
1,auc-1f6cf919,prod-f8109d08,strm-45ee6808,41.120224377691734,355.25497341470276,2023-07-22,1727,2023-08-24,active,usr-1a64f9e8,0,41.120224377691734
1,auc-0cd2216a,prod-7b35820f,strm-76886612,145.8931210493017,152.38643477675134,2023-03-15,4643,2023-09-14,active,usr-d2260722,5,145.8931210493017
1,auc-9ad361ad,prod-7805b59b,strm-5c671bd4,199.3371788840263,356.12577639389275,2023-06-18,1174,2023-11-26,active,usr-4c8d32fd,3,199.3371788840263
1,auc-b2768398,prod-710f69f9,strm-d1122dc7,26.788934084733704,396.461241983047,2023-08-10,6045,2023-10-22,cancelled,usr-43d993dc,1,26.788934084733704
1,auc-9dade55e,prod-ea3879ca,strm-dbdf82f4,23.931844276580254,206.97369997131983,2023-03-12,5079,2023-10-09,cancelled,usr-85fcbd72,5,23.931844276580254
1,auc-6ebba1b6,prod-ae87c23b,strm-167be33a,39.61572120205058,333.74854611621566,2023-09-09,4633,2023-11-02,cancelled,usr-755b9a01,2,39.61572120205058
1,auc-3efd61ed,prod-6fc5fba9,strm-2cd13f2e,179.3981979696954,381.02690261576737,2023-10-20,5197,2023-12-17,pending,usr-ec454ed0,4,179.3981979696954
1,auc-6e3cf18c,prod-98c71c34,strm-ab889cba,111.450082584328,136.50234070594306,2023-12-26,2581,2024-01-06,active,usr-1924b5ec,4,111.450082584328
1,auc-183e5d09,prod-c054fba3,strm-e8f75dd4,73.24905090778698,406.0202388668714,2023-10-20,1923,2023-12-19,sold,usr-e586ad9a,3,73.24905090778698
1,auc-50c01ffc,prod-e4769d14,strm-c9036c72,22.640130297661567,137.0726368738576,2023-10-11,1797,2024-01-04,cancelled,usr-22aaa082,2,22.640130297661567
1,auc-0e2c7fd9,prod-efdde17c,strm-e8f75dd4,92.14409866103736,213.97953759195855,2023-07-10,771,2023-09-09,pending,usr-f01d6a7e,0,92.14409866103736
1,auc-7b9c46c1,prod-6570f705,strm-ab54a025,162.86564601498583,186.2882824471574,2023-12-15,2899,2024-01-09,active,usr-ba1ffa8a,4,162.86564601498583
1,auc-e65fc864,prod-5eb5ab98,strm-1ea4e429,75.39111240036983,124.97410443232883,2023-03-07,1165,2023-11-03,active,usr-a1046e7c,0,75.39111240036983
1,auc-214248b6,prod-f4f6e3a3,strm-e4e1dbe5,175.15832200432212,277.9130981394535,2023-07-28,3190,2023-12-25,active,usr-0a10aa5f,1,175.15832200432212
1,auc-d13d6a51,prod-3e433346,strm-e9763f57,58.301662278093985,452.76149488758057,2023-03-19,604,2023-06-27,unsold,usr-6083d943,4,58.301662278093985
1,auc-c76e70d1,prod-716fcae8,strm-fad5731f,119.45109241166581,368.12491176931724,2023-05-14,1165,2023-06-01,unsold,usr-155e0ea4,3,119.45109241166581
1,auc-a3129906,prod-7805b59b,strm-76bb8c1f,164.1431397292929,202.02999824024337,2023-03-08,3295,2023-06-11,active,usr-a6b25129,4,164.1431397292929
1,auc-b4d358d0,prod-14d5eb4c,strm-4bc7f295,94.37628360176058,421.95489333734434,2023-07-29,2919,2023-12-11,active,usr-09010cf1,2,94.37628360176058
1,auc-f7c5f379,prod-079f843c,strm-d8c48340,69.74711388692594,429.20872964171986,2023-08-28,207,2023-09-07,active,usr-4fcc955c,1,69.74711388692594
1,auc-7f1ff858,prod-54504959,strm-bf3c90d3,39.1373839716109,43.46527115719404,2023-11-23,4003,2023-11-25,active,usr-607f1a08,1,39.1373839716109
1,auc-b962b986,prod-d589e3fc,strm-d77e6ee9,164.9364736794559,349.5557964210847,2023-06-03,3268,2023-09-24,unsold,usr-755b9a01,3,164.9364736794559
1,auc-cbdd855b,prod-b3a20247,strm-4e549421,133.94598092097468,266.093336869884,2023-10-06,551,2023-10-24,sold,usr-8d8c58bc,2,133.94598092097468
1,auc-6b2be753,prod-9dbceb22,strm-b930d03c,146.81268805653676,168.35770956495762,2023-07-14,4330,2024-01-01,cancelled,usr-8e135113,4,146.81268805653676
1,auc-18ee6228,prod-7a39f6ec,strm-d4881912,157.69404045392574,242.2982066520891,2023-11-27,6259,2023-12-17,active,usr-88a50a6e,4,157.69404045392574
1,auc-cd1f86f2,prod-043c28c3,strm-023de01a,28.784505771103216,406.3429972912142,2023-11-05,535,2024-01-13,pending,usr-fa698e22,2,28.784505771103216
1,auc-5a01abae,prod-36920e2e,strm-0b1d792d,190.81018795423194,384.7987989281689,2023-09-27,442,2023-10-25,cancelled,usr-4ee7510a,1,190.81018795423194
1,auc-746b036c,prod-22f95928,strm-9e82fd7f,179.26933389780157,307.1873407113727,2023-10-11,3389,2023-11-28,active,usr-d2b82aa2,4,179.26933389780157
1,auc-c927d358,prod-c908bf35,strm-00d88b68,181.14412456672906,476.58828025057346,2023-04-04,6726,2023-08-15,unsold,usr-d8013104,4,181.14412456672906
1,auc-3108d56c,prod-31910439,strm-9e7d189a,114.61386683111083,211.42714667983643,2023-05-28,5790,2023-08-03,active,usr-d59cad8a,4,114.61386683111083
1,auc-3429b0db,prod-929845f0,strm-2c80f6e7,20.67726999874091,478.31324876932774,2023-08-10,133,2023-10-03,active,usr-606088bf,3,20.67726999874091
1,auc-b2e684fb,prod-f45cd572,strm-ce12218b,181.1391912096507,402.13460240990264,2023-03-18,2304,2023-08-14,active,usr-befc4464,2,181.1391912096507
1,auc-33c7e78c,prod-23538ed7,strm-42bfed8f,109.19899466298756,269.8460761506097,2023-08-24,2386,2023-09-05,unsold,usr-821b5391,0,109.19899466298756
1,auc-5476e9c8,prod-bfb15b4d,strm-ed5b5c67,62.915818019851834,359.9683972303476,2023-12-15,5690,2024-01-04,pending,usr-46ca183c,2,62.915818019851834
1,auc-629b7e1f,prod-e2b2087e,strm-051076ac,83.98525218563401,303.48719847806757,2023-03-26,2533,2023-06-21,cancelled,usr-a3b72ece,3,83.98525218563401
1,auc-cef8c3dc,prod-5a0e3e0f,strm-ab54a025,135.0350950231587,155.25100017587732,2023-08-16,6215,2023-09-10,pending,usr-eec74cf5,3,135.0350950231587
1,auc-0cbcd379,prod-353fbbf5,strm-ffbca85a,87.67460861286825,375.02353421270124,2023-07-08,989,2023-08-04,active,usr-0a10aa5f,5,87.67460861286825
1,auc-1b79027b,prod-66580a9b,strm-baa21c4f,114.72181521957656,186.26103219250544,2023-03-15,929,2023-11-30,pending,usr-03e9a3ba,5,114.72181521957656
1,auc-152a6e16,prod-decdb7e4,strm-0fd8936a,9.960817328076875,261.3202415818272,2023-09-12,5052,2023-11-12,unsold,usr-df56e82a,1,9.960817328076875
1,auc-dd0500e2,prod-5a558b4d,strm-6fb122b0,128.34747800988202,447.13058189678753,2023-04-27,6120,2023-08-08,pending,usr-e36b5a97,5,128.34747800988202
1,auc-29854526,prod-197d42dd,strm-ab889cba,57.043050903563255,329.711623797162,2023-08-07,4866,2023-12-15,sold,usr-4e0d240a,3,57.043050903563255
1,auc-871779e5,prod-1dfd125e,strm-ac83e03b,171.46715134144887,275.17413773981315,2023-11-17,3639,2023-12-10,pending,usr-67f49b0d,0,171.46715134144887
1,auc-77dc18fa,prod-c1cec3e6,strm-cad2fe44,12.389332973490601,292.4164096558412,2023-07-04,4640,2023-11-11,sold,usr-f548a45f,3,12.389332973490601
1,auc-a2c853d0,prod-51f89b0d,strm-dc96f842,41.223585951449735,119.18618100262682,2023-08-05,2894,2023-09-16,pending,usr-cd1d9a17,1,41.223585951449735
1,auc-d2b7007b,prod-f52e384d,strm-e0f898df,44.905786768809996,47.65094337448459,2023-06-09,6448,2023-06-19,active,usr-180b1a51,3,44.905786768809996
1,auc-8de4c4c0,prod-a75aeab8,strm-fad5731f,48.38474112933595,460.6157992038904,2023-12-02,1340,2023-12-06,pending,usr-1ba9dbd6,4,48.38474112933595
1,auc-cf8aee6f,prod-9902beed,strm-b2633914,138.00236572875897,387.2179375292242,2023-06-10,2607,2023-11-29,sold,usr-afbcc355,3,138.00236572875897
1,auc-865e4dfd,prod-6fc5fba9,strm-5bb4196f,177.21236014079068,415.642580568087,2023-09-15,514,2023-09-20,active,usr-d8c8071f,3,177.21236014079068
1,auc-30c1f612,prod-8e981e92,strm-a68c53c8,17.750037489445514,474.3835307314366,2023-05-21,5036,2023-08-11,pending,usr-55f77199,5,17.750037489445514
1,auc-d67e4f10,prod-4f2f1d9d,strm-08b9d7b5,199.98370268628176,334.8608968793132,2023-11-22,1699,2023-12-10,pending,usr-03e9a3ba,5,199.98370268628176
1,auc-905ccbdf,prod-21c00cf3,strm-cf48ac48,81.68026593829227,251.22879139398322,2023-11-24,2074,2023-11-27,active,usr-88a50a6e,3,81.68026593829227
1,auc-b7736dca,prod-7805b59b,strm-e8da3a55,29.705844869946308,77.6112273408166,2023-10-02,231,2023-10-30,sold,usr-768487c6,1,29.705844869946308
1,auc-bdc4fba9,prod-e8feeb13,strm-7cd4fea0,152.58901966209675,459.2278734161156,2023-12-11,6830,2024-01-09,active,usr-67a12ef9,0,152.58901966209675
1,auc-3a53de2d,prod-6910721d,strm-8a045fb0,158.73156073170472,230.5224084431418,2023-11-13,4629,2023-12-07,sold,usr-e5031a4d,1,158.73156073170472
1,auc-78350b9b,prod-599aa6a8,strm-8a045fb0,185.2173315380797,348.12274712933277,2023-05-17,1071,2023-06-05,cancelled,usr-55f77199,3,185.2173315380797
1,auc-2e1464f2,prod-f8aed336,strm-d9b21e0f,25.605009695374093,454.1649617839067,2023-10-07,3776,2023-12-02,sold,usr-bc7470b9,5,25.605009695374093
1,auc-ab3da75b,prod-db202002,strm-5fdd5637,44.45006935023997,215.21369651632048,2023-06-18,2250,2023-11-05,sold,usr-d4cc9d61,4,44.45006935023997
1,auc-4947b9df,prod-a8d078fc,strm-51a56e9d,191.86282361350447,296.95065782592417,2023-12-23,4660,2024-01-09,pending,usr-ddaf1c0b,2,191.86282361350447
1,auc-f70b01cb,prod-e48b65fb,strm-dda3c34b,20.24940598065221,101.939577190832,2023-05-25,999,2023-10-11,sold,usr-3d951e61,2,20.24940598065221
1,auc-bd574d41,prod-5349f200,strm-29a20708,122.15092431140906,490.86213271749114,2023-09-02,6340,2023-12-14,active,usr-a86828e6,1,122.15092431140906
1,auc-53bb2d06,prod-db202002,strm-f78b2c9e,59.10144239899617,119.44590717001806,2023-04-27,4274,2023-10-31,active,usr-31eb8775,2,59.10144239899617
1,auc-3105a639,prod-65a71d64,strm-5d409a3a,65.05329320933576,384.96303763475765,2024-01-01,3157,2024-01-09,pending,usr-aff16f5a,1,65.05329320933576
1,auc-c0df061e,prod-f52e384d,strm-cd27a051,124.55196991586244,174.28216845845253,2023-05-23,1013,2023-09-06,active,usr-61e5cada,2,124.55196991586244
1,auc-0c867baa,prod-a233525a,strm-2213d44b,167.340018437622,366.78081148525445,2023-07-26,2532,2023-09-04,unsold,usr-863f94f9,3,167.340018437622
1,auc-795fcdaf,prod-61ddfd46,strm-dddc2a0e,199.94433077624024,290.12663293140236,2023-11-08,4287,2023-12-04,pending,usr-9d8446ae,2,199.94433077624024
1,auc-548d455c,prod-03476f0a,strm-9467782e,41.80396350576981,312.308132037244,2023-08-22,3803,2023-12-20,cancelled,usr-ad0facb5,1,41.80396350576981
1,auc-554ab285,prod-c34df271,strm-c70d4b77,135.31466762740325,163.65923680232186,2023-04-24,2823,2023-06-02,sold,usr-52ed6704,2,135.31466762740325
1,auc-d4455080,prod-710f69f9,strm-21c9aec6,113.53449404178812,141.6806393509833,2023-04-29,401,2023-09-14,cancelled,usr-a5ac7769,0,113.53449404178812
1,auc-fed6ce03,prod-e8129c74,strm-d04238d8,101.84609799667396,366.02588674209653,2023-10-06,2928,2023-10-13,pending,usr-8a8b69e7,3,101.84609799667396
1,auc-1beda4bd,prod-fd7143c4,strm-eb56c52f,126.6276263948391,178.05544298264493,2024-01-01,6539,2024-01-08,unsold,usr-f89eca00,3,126.6276263948391
1,auc-fc501d9f,prod-09073c4f,strm-4d8a083a,73.99600572347732,207.73325211458283,2023-08-22,4500,2024-01-13,pending,usr-67f49b0d,4,73.99600572347732
1,auc-e24d7e19,prod-16fc78d3,strm-91b92ea6,5.476310066584494,304.8220494725372,2023-10-01,6992,2023-12-27,active,usr-517d8cb7,4,5.476310066584494
1,auc-d1c1720e,prod-353fbbf5,strm-8b250404,101.78244746736507,200.70273697339852,2023-12-12,6223,2024-01-01,active,usr-92063100,5,101.78244746736507
1,auc-6864a93f,prod-b648a95f,strm-a2841873,181.15897408758093,242.29565622468874,2023-03-18,3406,2023-12-30,active,usr-3510ce29,4,181.15897408758093
1,auc-6dadf9b7,prod-c2a61ddf,strm-6998a2bc,109.50418737907285,449.46805103927346,2023-12-01,175,2024-01-08,active,usr-071a7f70,0,109.50418737907285
1,auc-d4924e9d,prod-8f36d930,strm-bf3c90d3,151.38759718390912,200.48886674867103,2023-11-17,1601,2024-01-11,pending,usr-36a4f828,3,151.38759718390912
1,auc-18ec8e67,prod-d473b1a6,strm-c321dd43,165.2418721859716,168.302756906284,2023-06-18,2090,2024-01-06,active,usr-6220d0a2,4,165.2418721859716
1,auc-d4c5db33,prod-a342279f,strm-f18fbb1a,74.46466029593971,342.7834612055717,2023-10-31,223,2023-12-09,cancelled,usr-6e413631,1,74.46466029593971
1,auc-8a3d03a0,prod-ae3592bc,strm-8077ecaf,15.969186393584296,180.1802047810822,2023-05-31,5467,2023-11-07,cancelled,usr-e5031a4d,5,15.969186393584296
1,auc-4aa71d0a,prod-f33e2ee0,strm-76886612,179.69436050273188,220.6525736381746,2023-11-18,2898,2023-11-28,cancelled,usr-1a929e70,4,179.69436050273188
1,auc-8e5da76f,prod-1387680d,strm-387ca54a,190.82661261374827,355.66069282187084,2023-04-28,3422,2023-06-21,sold,usr-d3e0d34b,0,190.82661261374827
1,auc-0cfd5bfb,prod-77c44ed8,strm-5e77373a,145.2488886837092,233.28235408363506,2023-03-25,1169,2023-03-26,active,usr-88a50a6e,5,145.2488886837092
1,auc-7e0f6b55,prod-935383a6,strm-72f34b1d,29.59981596936466,226.62963515641934,2023-04-08,4539,2023-10-05,pending,usr-e5031a4d,2,29.59981596936466
1,auc-de1b729b,prod-aaa5b881,strm-f7e6abd9,172.07421561407654,474.64811859938624,2023-03-04,4722,2023-09-14,pending,usr-fa698e22,3,172.07421561407654
1,auc-d300ab6e,prod-743fc6b4,strm-60ce48b1,24.830274684891652,436.9431670914402,2023-09-28,3404,2024-01-13,pending,usr-5c996a68,0,24.830274684891652
1,auc-a0fed041,prod-44651832,strm-df00ef3a,154.34839183889062,303.33413461947436,2023-09-23,1521,2023-09-28,active,usr-155e0ea4,5,154.34839183889062
1,auc-ccdbdb4e,prod-694e1f67,strm-e9763f57,150.45793395593478,396.1563620604812,2023-07-25,4346,2023-09-11,cancelled,usr-d2771e28,1,150.45793395593478
1,auc-2d053330,prod-b71d2ad6,strm-62e7c73f,12.77892421680819,130.22134427649746,2023-11-19,4666,2024-01-14,active,usr-74345855,1,12.77892421680819
1,auc-11be3558,prod-bccc75a2,strm-c3fab07a,101.82927752999294,241.31983636621194,2023-05-17,5174,2023-07-31,sold,usr-735f86d2,3,101.82927752999294
1,auc-39bad75a,prod-9d602411,strm-06f1f783,13.80191823627623,280.3937041782706,2023-10-26,5516,2023-11-08,active,usr-2ed6a909,2,13.80191823627623
1,auc-cf58f6b2,prod-8b9d42c2,strm-1ee129d7,104.63691032624166,317.537627335509,2023-07-23,4551,2023-12-04,pending,usr-c54eea39,0,104.63691032624166
1,auc-87295bc4,prod-f52e384d,strm-29b705b6,25.05325905306467,318.0228255422455,2023-11-26,2144,2024-01-15,pending,usr-cd1d9a17,5,25.05325905306467
1,auc-b72e8102,prod-41849819,strm-e40f0173,3.227617292612817,15.652545823990245,2023-06-02,6704,2023-11-01,pending,usr-67a12ef9,3,3.227617292612817
1,auc-ed1a5c0c,prod-0486689b,strm-b802d12f,170.38315482565673,436.51469110744813,2023-08-12,3580,2023-08-25,cancelled,usr-e45b21c7,0,170.38315482565673
1,auc-3431edc1,prod-92df42af,strm-3f2e5c88,85.4974684052663,339.3332931039736,2023-07-17,4705,2023-07-31,unsold,usr-071a7f70,1,85.4974684052663
